taxamount,yearbuilt,fips,taxvaluedollarcnt,calculatedfinishedsquarefeet,bathroomcnt,bedroomcnt,propertylandusetypeid,transactiondate
6110.21,2002.0,6037.0,404485.0,2215.0,3.0,4.0,261.0,2017-06-30
1432.99,1971.0,6037.0,103975.0,1111.0,2.0,3.0,261.0,2017-06-30
4352.18,1923.0,6037.0,347183.0,1838.0,3.0,3.0,261.0,2017-06-30
652.81,1960.0,6037.0,47586.0,924.0,1.0,3.0,261.0,2017-06-30
3716.84,1978.0,6037.0,303408.0,1322.0,2.0,2.0,261.0,2017-06-30
2496.47,1952.0,6037.0,189671.0,675.0,1.0,2.0,261.0,2017-06-30
3540.05,1955.0,6037.0,281385.0,1037.0,1.0,3.0,261.0,2017-06-30
3080.97,1964.0,6037.0,241624.0,1573.0,2.0,2.0,261.0,2017-06-30
3156.01,1939.0,6037.0,251359.0,1739.0,3.0,4.0,261.0,2017-06-30
5090.04,1971.0,6037.0,414212.0,2379.0,4.0,6.0,261.0,2017-06-30
4636.48,1951.0,6037.0,378000.0,974.0,1.0,2.0,261.0,2017-06-30
4712.2,1955.0,6037.0,378000.0,1059.0,1.0,3.0,261.0,2017-06-30
2469.65,1924.0,6037.0,198852.0,982.0,1.0,2.0,261.0,2017-06-30
3208.68,1927.0,6037.0,252312.0,2784.0,2.0,3.0,261.0,2017-06-30
713.33,1954.0,6037.0,45716.0,920.0,1.0,3.0,261.0,2017-06-30
2810.04,1948.0,6037.0,216990.0,2226.0,2.0,3.0,261.0,2017-06-30
4275.67,1951.0,6037.0,340908.0,1274.0,1.0,2.0,261.0,2017-06-30
1064.49,1959.0,6037.0,81151.0,1402.0,2.0,3.0,261.0,2017-06-30
3644.15,1959.0,6037.0,286842.0,2008.0,3.0,6.0,261.0,2017-06-30
465.72,1923.0,6037.0,32586.0,780.0,1.0,2.0,261.0,2017-06-30
2398.19,1958.0,6037.0,184152.0,880.0,1.0,3.0,261.0,2017-06-30
707.52,1953.0,6037.0,44587.0,1299.0,2.0,2.0,261.0,2017-06-30
2861.26,1979.0,6037.0,232366.0,1192.0,2.0,3.0,261.0,2017-06-30
2436.24,1939.0,6037.0,187163.0,1542.0,2.0,3.0,261.0,2017-06-30
2372.58,1942.0,6037.0,183509.0,1120.0,1.0,2.0,261.0,2017-06-30
6404.72,1969.0,6037.0,517000.0,1200.0,2.0,3.0,261.0,2017-06-30
2060.87,1971.0,6037.0,151207.0,1574.0,2.0,4.0,261.0,2017-06-30
3480.89,1971.0,6037.0,262501.0,1792.0,3.0,4.0,261.0,2017-06-30
1053.71,1961.0,6037.0,61701.0,1208.0,2.0,3.0,261.0,2017-06-30
2017.64,1961.0,6037.0,147903.0,1480.0,2.0,3.0,261.0,2017-06-30
6190.61,1995.0,6037.0,502028.0,1607.0,2.0,3.0,261.0,2017-06-30
4581.73,1951.0,6037.0,364473.0,976.0,1.0,3.0,261.0,2017-06-30
7529.05,1962.0,6037.0,616000.0,1430.0,2.0,4.0,261.0,2017-06-30
2337.98,1961.0,6037.0,186504.0,1430.0,2.0,4.0,261.0,2017-06-30
4260.23,1961.0,6037.0,348336.0,1438.0,2.0,3.0,261.0,2017-06-30
7981.33,1961.0,6037.0,650000.0,2045.0,2.0,4.0,261.0,2017-06-30
9729.24,1973.0,6037.0,802047.0,1624.0,2.0,4.0,261.0,2017-06-30
5196.57,1974.0,6037.0,408917.0,1403.0,2.0,3.0,261.0,2017-06-30
1643.98,1973.0,6037.0,109506.0,2100.0,2.0,4.0,261.0,2017-06-30
503.53,1940.0,6037.0,40338.0,872.0,1.0,2.0,261.0,2017-06-30
1156.2,1964.0,6037.0,93355.0,1354.0,2.0,3.0,261.0,2017-06-30
3447.38,1923.0,6037.0,280727.0,754.0,1.0,2.0,261.0,2017-06-30
4373.54,1948.0,6037.0,353325.0,1189.0,1.0,2.0,261.0,2017-06-30
1956.84,1953.0,6037.0,154490.0,960.0,1.0,3.0,261.0,2017-06-30
3074.5,1927.0,6037.0,250281.0,1559.0,2.0,3.0,261.0,2017-06-30
3889.33,1925.0,6037.0,317107.0,2452.0,3.0,3.0,261.0,2017-06-30
729.81,1919.0,6037.0,37434.0,693.0,1.0,1.0,261.0,2017-06-30
759.0,1952.0,6037.0,45725.0,1025.0,2.0,3.0,261.0,2017-06-30
6323.75,1990.0,6037.0,509712.0,2172.0,3.0,3.0,261.0,2017-06-30
10332.22,1990.0,6037.0,857900.0,3274.0,3.0,4.0,261.0,2017-06-30
4497.92,1937.0,6037.0,367028.0,1272.0,1.0,3.0,261.0,2017-06-30
1284.11,1910.0,6037.0,105193.0,1080.0,1.0,3.0,261.0,2017-06-30
3222.54,1983.0,6037.0,152280.0,912.0,2.0,2.0,261.0,2017-06-30
1006.88,1958.0,6037.0,78858.0,1872.0,3.0,4.0,261.0,2017-06-30
1031.81,1950.0,6037.0,71812.0,1302.0,2.0,3.0,261.0,2017-06-30
7355.42,1924.0,6037.0,606063.0,1785.0,1.0,3.0,261.0,2017-06-30
3502.94,1940.0,6037.0,284276.0,1482.0,2.0,2.0,261.0,2017-06-30
5097.82,1937.0,6037.0,417622.0,1157.0,1.0,2.0,261.0,2017-06-30
4601.88,1920.0,6037.0,385000.0,598.0,1.0,2.0,261.0,2017-06-30
564.02,1921.0,6037.0,44068.0,1200.0,2.0,2.0,261.0,2017-06-30
4747.34,1921.0,6037.0,390000.0,904.0,1.0,2.0,261.0,2017-06-30
4319.69,1947.0,6037.0,354324.0,1054.0,1.0,2.0,261.0,2017-06-30
884.86,1951.0,6037.0,66638.0,1479.0,2.0,4.0,261.0,2017-06-30
975.78,1952.0,6037.0,76165.0,1630.0,2.0,3.0,261.0,2017-06-30
5375.71,1944.0,6037.0,448744.0,800.0,1.0,2.0,261.0,2017-06-30
913.69,1941.0,6037.0,65250.0,1360.0,2.0,3.0,261.0,2017-06-30
681.31,1945.0,6037.0,54376.0,965.0,1.0,3.0,261.0,2017-06-30
808.85,1945.0,6037.0,63525.0,1385.0,2.0,3.0,261.0,2017-06-30
12969.95,1937.0,6037.0,1071437.0,954.0,1.0,2.0,261.0,2017-06-30
9719.86,1950.0,6037.0,806254.0,1742.0,2.0,3.0,261.0,2017-06-30
4913.72,1964.0,6037.0,379308.0,2058.0,2.0,3.0,261.0,2017-06-30
9684.28,1950.0,6037.0,810424.0,1462.0,2.0,3.0,261.0,2017-06-30
5274.58,1950.0,6037.0,404047.0,2760.0,3.0,4.0,261.0,2017-06-30
1871.26,1963.0,6037.0,105586.0,1656.0,2.0,4.0,261.0,2017-06-30
4354.32,1920.0,6037.0,337196.0,833.0,1.0,2.0,261.0,2017-06-30
4204.91,1909.0,6037.0,323000.0,808.0,1.0,2.0,261.0,2017-06-30
6387.5,1924.0,6037.0,520116.0,728.0,1.0,2.0,261.0,2017-06-30
11781.67,1957.0,6037.0,986606.0,2876.0,3.0,3.0,261.0,2017-06-30
11716.95,1947.0,6037.0,981363.0,2188.0,2.0,4.0,261.0,2017-06-30
13243.22,1960.0,6037.0,1116775.0,2147.0,2.0,4.0,261.0,2017-06-30
9561.37,1953.0,6037.0,795000.0,992.0,2.0,3.0,261.0,2017-06-30
2713.15,1967.0,6037.0,175604.0,2099.0,2.0,4.0,261.0,2017-06-30
8687.21,1954.0,6037.0,645674.0,1734.0,3.0,4.0,261.0,2017-06-30
19937.76,1990.0,6037.0,1720288.0,3865.0,3.0,3.0,261.0,2017-06-30
7570.41,1941.0,6037.0,623196.0,1049.0,1.0,2.0,261.0,2017-06-30
3448.24,1952.0,6037.0,247163.0,1029.0,1.0,2.0,261.0,2017-06-30
11927.39,1951.0,6037.0,1010173.0,1515.0,2.0,3.0,261.0,2017-06-30
11895.37,1991.0,6037.0,998420.0,4112.0,5.0,5.0,261.0,2017-06-30
6692.36,1960.0,6037.0,540968.0,1408.0,2.0,3.0,261.0,2017-06-30
11243.48,1953.0,6037.0,940481.0,1552.0,2.0,3.0,261.0,2017-06-30
13057.02,1940.0,6037.0,1105915.0,1300.0,2.0,3.0,261.0,2017-06-30
12994.97,1952.0,6037.0,1149442.0,2160.0,2.0,3.0,261.0,2017-06-30
16875.13,1953.0,6037.0,1490000.0,2216.0,2.0,3.0,261.0,2017-06-30
6510.44,1952.0,6037.0,561725.0,939.0,1.0,3.0,261.0,2017-06-30
4391.96,1952.0,6037.0,376161.0,1340.0,2.0,3.0,261.0,2017-06-30
9247.49,1952.0,6037.0,812349.0,1303.0,1.0,4.0,261.0,2017-06-30
14575.19,2005.0,6037.0,1278190.0,3070.0,4.0,4.0,261.0,2017-06-30
1306.63,1952.0,6037.0,92113.0,1387.0,2.0,4.0,261.0,2017-06-30
2976.05,1955.0,6037.0,243018.0,1140.0,2.0,3.0,261.0,2017-06-30
6140.98,1955.0,6037.0,532308.0,1555.0,2.0,3.0,261.0,2017-06-30
10465.7,1959.0,6037.0,919000.0,1499.0,2.0,4.0,261.0,2017-06-30
1629.0,1959.0,6037.0,124632.0,1751.0,2.0,4.0,261.0,2017-06-30
10050.25,1959.0,6037.0,875000.0,1782.0,2.0,3.0,261.0,2017-06-30
8924.31,1959.0,6037.0,776000.0,1276.0,2.0,3.0,261.0,2017-06-30
1494.79,1959.0,6037.0,114685.0,1276.0,2.0,3.0,261.0,2017-06-30
5370.4,1959.0,6037.0,462172.0,1242.0,2.0,3.0,261.0,2017-06-30
4663.96,1959.0,6037.0,391714.0,1601.0,3.0,4.0,261.0,2017-06-30
10189.06,1967.0,6037.0,888343.0,1688.0,2.0,3.0,261.0,2017-06-30
1370.23,1957.0,6037.0,103298.0,1517.0,2.0,4.0,261.0,2017-06-30
5230.98,1962.0,6037.0,449152.0,1757.0,3.0,5.0,261.0,2017-06-30
1393.32,1956.0,6037.0,99149.0,1570.0,2.0,3.0,261.0,2017-06-30
1931.89,1970.0,6037.0,151768.0,2197.0,3.0,4.0,261.0,2017-06-30
8685.87,1969.0,6037.0,761471.0,1667.0,2.0,3.0,261.0,2017-06-30
5759.61,1954.0,6037.0,497217.0,2142.0,2.0,4.0,261.0,2017-06-30
6020.32,1955.0,6037.0,515182.0,1583.0,2.0,3.0,261.0,2017-06-30
1223.27,1955.0,6037.0,85493.0,1112.0,1.0,3.0,261.0,2017-06-30
2989.06,1954.0,6037.0,248960.0,1757.0,2.0,3.0,261.0,2017-06-30
6397.95,1954.0,6037.0,545754.0,2481.0,3.0,4.0,261.0,2017-06-30
8788.04,1954.0,6037.0,771153.0,1540.0,2.0,3.0,261.0,2017-06-30
2783.45,1954.0,6037.0,224081.0,1465.0,2.0,4.0,261.0,2017-06-30
8123.47,1955.0,6037.0,704399.0,1497.0,2.0,3.0,261.0,2017-06-30
1418.95,1955.0,6037.0,101227.0,1595.0,1.0,3.0,261.0,2017-06-30
3399.17,1956.0,6037.0,281685.0,2824.0,3.0,4.0,261.0,2017-06-30
6446.79,1956.0,6037.0,551482.0,2087.0,3.0,4.0,261.0,2017-06-30
5596.61,1952.0,6037.0,478595.0,1110.0,1.0,2.0,261.0,2017-06-30
9770.92,1955.0,6037.0,850271.0,2103.0,3.0,4.0,261.0,2017-06-30
4009.95,1961.0,6037.0,339511.0,1936.0,2.0,4.0,261.0,2017-06-30
10604.72,1967.0,6037.0,923594.0,2434.0,3.0,4.0,261.0,2017-06-30
6628.97,1990.0,6037.0,571807.0,2831.0,3.0,4.0,261.0,2017-06-30
8030.87,1960.0,6037.0,702603.0,1590.0,2.0,4.0,261.0,2017-06-30
8145.45,1962.0,6037.0,705994.0,1539.0,2.0,3.0,261.0,2017-06-30
4260.03,1949.0,6037.0,354327.0,1880.0,2.0,3.0,261.0,2017-06-30
2218.61,1955.0,6037.0,170859.0,2092.0,4.0,4.0,261.0,2017-06-30
2561.66,1956.0,6037.0,212290.0,1230.0,2.0,4.0,261.0,2017-06-30
1227.45,1954.0,6037.0,92945.0,1140.0,1.0,3.0,261.0,2017-06-30
6172.37,1954.0,6037.0,535823.0,1181.0,2.0,3.0,261.0,2017-06-30
2861.16,1956.0,6037.0,233493.0,2523.0,3.0,4.0,261.0,2017-06-30
9363.18,1956.0,6037.0,821784.0,1597.0,2.0,4.0,261.0,2017-06-30
7179.19,1956.0,6037.0,624236.0,1899.0,2.0,3.0,261.0,2017-06-30
11370.2,1956.0,6037.0,1002081.0,1603.0,2.0,3.0,261.0,2017-06-30
5729.93,1956.0,6037.0,494050.0,1816.0,2.0,3.0,261.0,2017-06-30
4395.49,1942.0,6037.0,377178.0,1179.0,1.0,2.0,261.0,2017-06-30
7972.19,1948.0,6037.0,697267.0,1551.0,2.0,2.0,261.0,2017-06-30
1152.04,1925.0,6037.0,85156.0,1255.0,2.0,3.0,261.0,2017-06-30
9639.02,1946.0,6037.0,839000.0,1878.0,2.0,3.0,261.0,2017-06-30
2552.33,1954.0,6037.0,205001.0,1140.0,1.0,3.0,261.0,2017-06-30
5367.79,1978.0,6037.0,457546.0,2692.0,3.0,4.0,261.0,2017-06-30
1419.2,1955.0,6037.0,100203.0,1338.0,2.0,3.0,261.0,2017-06-30
856.91,1953.0,6037.0,60626.0,892.0,1.0,2.0,261.0,2017-06-30
13438.94,1938.0,6037.0,1100559.0,3206.0,5.0,4.0,261.0,2017-06-30
8469.01,1949.0,6037.0,673872.0,1351.0,2.0,2.0,261.0,2017-06-30
2338.14,1953.0,6037.0,130429.0,1895.0,2.0,3.0,261.0,2017-06-30
3028.37,1954.0,6037.0,182333.0,2539.0,3.0,3.0,261.0,2017-06-30
28275.88,1969.0,6037.0,2439071.0,6155.0,7.0,7.0,261.0,2017-06-30
17715.14,1958.0,6037.0,1519064.0,2824.0,3.0,3.0,261.0,2017-06-30
12417.18,1926.0,6037.0,1019020.0,2918.0,4.0,4.0,261.0,2017-06-30
14601.15,1984.0,6037.0,1201703.0,3864.0,4.0,4.0,261.0,2017-06-30
13970.53,1976.0,6037.0,1152144.0,3221.0,3.0,4.0,261.0,2017-06-30
15054.42,1963.0,6037.0,1272671.0,2310.0,2.0,4.0,261.0,2017-06-30
24239.88,1976.0,6037.0,2100000.0,3951.0,4.0,4.0,261.0,2017-06-30
3971.43,1972.0,6037.0,227981.0,2778.0,3.0,5.0,261.0,2017-06-30
3881.98,1960.0,6037.0,214105.0,2902.0,3.0,3.0,261.0,2017-06-30
7951.09,1953.0,6037.0,599401.0,2934.0,4.0,5.0,261.0,2017-06-30
2415.52,1958.0,6037.0,137060.0,1952.0,3.0,4.0,261.0,2017-06-30
21625.2,1990.0,6037.0,1854667.0,4242.0,5.0,4.0,261.0,2017-06-30
19880.33,1989.0,6037.0,1603785.0,8243.0,4.0,4.0,261.0,2017-06-30
23661.03,1955.0,6037.0,2055881.0,3542.0,3.0,4.0,261.0,2017-06-30
10447.06,1948.0,6037.0,848873.0,1896.0,2.0,3.0,261.0,2017-06-30
6305.41,1974.0,6037.0,415835.0,5790.0,6.0,8.0,261.0,2017-06-30
1349.47,1954.0,6037.0,110989.0,1730.0,2.0,3.0,261.0,2017-06-30
6649.76,1956.0,6037.0,556208.0,1905.0,3.0,4.0,261.0,2017-06-30
9683.48,1976.0,6037.0,849300.0,2086.0,3.0,3.0,261.0,2017-06-30
5286.44,1976.0,6037.0,451849.0,2244.0,3.0,4.0,261.0,2017-06-30
11644.93,1976.0,6037.0,1016308.0,2517.0,4.0,4.0,261.0,2017-06-30
16526.8,1971.0,6037.0,1470958.0,2840.0,3.0,5.0,261.0,2017-06-30
11582.87,1955.0,6037.0,1004950.0,2989.0,3.0,5.0,261.0,2017-06-30
1570.55,1922.0,6037.0,103225.0,1451.0,3.0,3.0,261.0,2017-06-30
5015.72,1968.0,6037.0,389501.0,2182.0,2.0,4.0,261.0,2017-06-30
4268.95,1967.0,6037.0,325420.0,2182.0,2.0,4.0,261.0,2017-06-30
4725.97,1957.0,6037.0,373914.0,1801.0,3.0,4.0,261.0,2017-06-30
1790.22,1957.0,6037.0,120699.0,1818.0,3.0,3.0,261.0,2017-06-30
3239.25,1950.0,6037.0,248855.0,1320.0,2.0,3.0,261.0,2017-06-30
9778.47,1951.0,6037.0,845923.0,2086.0,3.0,3.0,261.0,2017-06-30
2433.06,1952.0,6037.0,157317.0,1456.0,2.0,3.0,261.0,2017-06-30
6439.2,1961.0,6037.0,525040.0,2040.0,3.0,4.0,261.0,2017-06-30
8796.18,1960.0,6037.0,792281.0,1852.0,2.0,3.0,261.0,2017-06-30
9608.28,1959.0,6037.0,782514.0,1746.0,2.0,4.0,261.0,2017-06-30
5813.84,1959.0,6037.0,466329.0,1902.0,2.0,4.0,261.0,2017-06-30
2755.9,1929.0,6037.0,198154.0,1110.0,1.0,2.0,261.0,2017-06-30
2597.46,1920.0,6037.0,187241.0,708.0,1.0,2.0,261.0,2017-06-30
7158.32,1969.0,6037.0,582000.0,1200.0,2.0,3.0,261.0,2017-06-30
7793.85,1955.0,6037.0,662149.0,1356.0,2.0,4.0,261.0,2017-06-30
8027.17,1958.0,6037.0,700082.0,1647.0,2.0,4.0,261.0,2017-06-30
2678.77,1956.0,6037.0,193240.0,2416.0,2.0,3.0,261.0,2017-06-30
11332.27,1964.0,6037.0,970460.0,2699.0,5.0,4.0,261.0,2017-06-30
13166.87,1973.0,6037.0,1162218.0,3467.0,3.0,3.0,261.0,2017-06-30
7210.73,1959.0,6037.0,590631.0,1256.0,2.0,2.0,261.0,2017-06-30
5733.69,1953.0,6037.0,472083.0,1242.0,2.0,2.0,261.0,2017-06-30
9757.0,1959.0,6037.0,802536.0,2126.0,2.0,2.0,261.0,2017-06-30
7159.85,1955.0,6037.0,575016.0,1652.0,2.0,4.0,261.0,2017-06-30
13094.14,1961.0,6037.0,1158000.0,1992.0,2.0,4.0,261.0,2017-06-30
8345.76,1967.0,6037.0,708889.0,2412.0,3.0,4.0,261.0,2017-06-30
8591.1,1967.0,6037.0,730481.0,3291.0,3.0,6.0,261.0,2017-06-30
7727.97,1955.0,6037.0,635000.0,1305.0,2.0,3.0,261.0,2017-06-30
7649.48,1956.0,6037.0,634541.0,2051.0,2.0,4.0,261.0,2017-06-30
7093.25,1955.0,6037.0,582494.0,1176.0,2.0,3.0,261.0,2017-06-30
333.19,1953.0,6037.0,24635.0,501.0,0.0,0.0,261.0,2017-06-30
6094.98,1975.0,6037.0,498555.0,2359.0,3.0,3.0,261.0,2017-06-30
5492.47,1950.0,6037.0,454412.0,1691.0,2.0,3.0,261.0,2017-06-30
5242.49,1926.0,6037.0,429091.0,1698.0,2.0,4.0,261.0,2017-06-30
2722.59,1959.0,6037.0,198443.0,3491.0,3.0,3.0,261.0,2017-06-30
9841.97,1937.0,6037.0,830228.0,3348.0,3.0,4.0,261.0,2017-06-30
4670.55,1951.0,6037.0,368888.0,1640.0,2.0,2.0,261.0,2017-06-30
10222.28,1957.0,6037.0,887451.0,2290.0,2.0,4.0,261.0,2017-06-30
2189.36,1960.0,6037.0,132713.0,1812.0,2.0,3.0,261.0,2017-06-30
2204.52,1959.0,6037.0,126286.0,1746.0,2.0,4.0,261.0,2017-06-30
8014.03,1960.0,6037.0,672896.0,2226.0,3.0,4.0,261.0,2017-06-30
1537.76,1957.0,6037.0,103298.0,1566.0,2.0,3.0,261.0,2017-06-30
7073.42,1960.0,6037.0,561558.0,1520.0,2.0,3.0,261.0,2017-06-30
2007.62,1961.0,6037.0,140998.0,2170.0,2.0,3.0,261.0,2017-06-30
7342.74,1979.0,6037.0,582975.0,3449.0,3.0,4.0,261.0,2017-06-30
8075.31,1961.0,6037.0,650145.0,2184.0,3.0,4.0,261.0,2017-06-30
6799.11,1963.0,6037.0,538801.0,2100.0,2.0,4.0,261.0,2017-06-30
14825.97,1963.0,6037.0,1319825.0,2054.0,2.0,4.0,261.0,2017-06-30
12539.09,1967.0,6037.0,1092246.0,3329.0,4.0,3.0,261.0,2017-06-30
39496.21,1977.0,6037.0,3536441.0,5723.0,6.0,4.0,261.0,2017-06-30
8157.06,1954.0,6037.0,600795.0,2496.0,4.0,3.0,261.0,2017-06-30
10260.36,1954.0,6037.0,900664.0,2333.0,2.0,3.0,261.0,2017-06-30
13700.17,1962.0,6037.0,1231722.0,2605.0,3.0,5.0,261.0,2017-06-30
38330.46,1951.0,6037.0,3414735.0,4829.0,4.0,4.0,261.0,2017-06-30
17266.51,1937.0,6037.0,1456327.0,2436.0,2.0,3.0,261.0,2017-06-30
4609.3,1958.0,6037.0,378475.0,2007.0,2.0,3.0,261.0,2017-06-30
13126.32,1930.0,6037.0,1073283.0,4960.0,4.0,7.0,261.0,2017-06-30
3853.94,1963.0,6037.0,316716.0,3097.0,4.0,4.0,261.0,2017-06-30
2293.12,1964.0,6037.0,141005.0,2468.0,3.0,5.0,261.0,2017-06-30
2070.51,1967.0,6037.0,157348.0,2237.0,3.0,4.0,261.0,2017-06-30
11877.38,1956.0,6037.0,1038426.0,1980.0,3.0,3.0,261.0,2017-06-30
13041.47,1957.0,6037.0,1154399.0,2034.0,2.0,2.0,261.0,2017-06-30
14885.69,1972.0,6037.0,1320306.0,2268.0,3.0,4.0,261.0,2017-06-30
2079.96,1956.0,6037.0,160721.0,1756.0,2.0,4.0,261.0,2017-06-30
12004.13,1956.0,6037.0,1060000.0,1596.0,2.0,4.0,261.0,2017-06-30
1725.59,1969.0,6037.0,127735.0,1857.0,2.0,3.0,261.0,2017-06-30
7195.84,1961.0,6037.0,603023.0,2116.0,2.0,4.0,261.0,2017-06-30
3548.38,1958.0,6037.0,252550.0,2994.0,4.0,6.0,261.0,2017-06-30
7026.0,1963.0,6037.0,593482.0,2086.0,4.0,3.0,261.0,2017-06-30
9525.21,1960.0,6037.0,818488.0,1930.0,2.0,3.0,261.0,2017-06-30
6035.63,1960.0,6037.0,498360.0,1658.0,2.0,3.0,261.0,2017-06-30
806.86,1961.0,6037.0,97502.0,1684.0,2.0,3.0,261.0,2017-06-30
5963.75,1970.0,6037.0,521475.0,2558.0,2.0,4.0,261.0,2017-06-30
5220.23,1970.0,6037.0,411737.0,3072.0,3.0,5.0,261.0,2017-06-30
15384.59,1980.0,6037.0,1363296.0,3981.0,4.0,4.0,261.0,2017-06-30
15081.54,1962.0,6037.0,1330011.0,3720.0,5.0,5.0,261.0,2017-06-30
19533.37,1985.0,6037.0,1752311.0,4553.0,5.0,4.0,261.0,2017-06-30
15007.74,1960.0,6037.0,1338000.0,2113.0,3.0,4.0,261.0,2017-06-30
3322.95,1969.0,6037.0,235492.0,3082.0,3.0,5.0,261.0,2017-06-30
3802.86,1969.0,6037.0,272689.0,3142.0,4.0,6.0,261.0,2017-06-30
12646.59,1961.0,6037.0,1116775.0,1968.0,3.0,4.0,261.0,2017-06-30
12827.97,1963.0,6037.0,1129000.0,2242.0,3.0,5.0,261.0,2017-06-30
1545.75,1963.0,6037.0,113241.0,1460.0,2.0,3.0,261.0,2017-06-30
4643.54,1963.0,6037.0,362573.0,2056.0,3.0,4.0,261.0,2017-06-30
3116.39,1963.0,6037.0,219451.0,2128.0,3.0,5.0,261.0,2017-06-30
7175.39,1971.0,6037.0,600829.0,2513.0,3.0,5.0,261.0,2017-06-30
2000.28,1962.0,6037.0,118004.0,1816.0,2.0,4.0,261.0,2017-06-30
10220.36,1962.0,6037.0,885285.0,1684.0,2.0,3.0,261.0,2017-06-30
11827.33,1963.0,6037.0,1035883.0,1920.0,2.0,3.0,261.0,2017-06-30
10327.17,1963.0,6037.0,901881.0,2016.0,2.0,4.0,261.0,2017-06-30
2469.59,1963.0,6037.0,158960.0,2108.0,3.0,4.0,261.0,2017-06-30
17202.34,1968.0,6037.0,1535853.0,3435.0,5.0,5.0,261.0,2017-06-30
11076.6,1971.0,6037.0,961637.0,2212.0,3.0,5.0,261.0,2017-06-30
16796.76,1969.0,6037.0,1505252.0,2568.0,3.0,5.0,261.0,2017-06-30
1922.1,1968.0,6037.0,144512.0,2366.0,4.0,5.0,261.0,2017-06-30
23578.98,1979.0,6037.0,2129000.0,4149.0,4.0,5.0,261.0,2017-06-30
12999.8,1969.0,6037.0,1138629.0,3108.0,4.0,5.0,261.0,2017-06-30
10999.82,1981.0,6037.0,948009.0,3305.0,4.0,4.0,261.0,2017-06-30
6301.65,1959.0,6037.0,521099.0,1736.0,2.0,3.0,261.0,2017-06-30
11427.93,1966.0,6037.0,995677.0,2047.0,2.0,4.0,261.0,2017-06-30
16697.0,1971.0,6037.0,1488105.0,2906.0,3.0,4.0,261.0,2017-06-30
9570.4,1973.0,6037.0,820017.0,3316.0,4.0,4.0,261.0,2017-06-30
16182.26,1987.0,6037.0,1437153.0,3324.0,4.0,4.0,261.0,2017-06-30
4152.58,1967.0,6037.0,312378.0,1533.0,3.0,3.0,261.0,2017-06-30
3010.79,1950.0,6037.0,209402.0,1048.0,1.0,2.0,261.0,2017-06-30
2142.34,1951.0,6037.0,136277.0,1212.0,1.0,3.0,261.0,2017-06-30
4693.38,1950.0,6037.0,355336.0,1058.0,1.0,3.0,261.0,2017-06-30
4839.02,1950.0,6037.0,361858.0,815.0,1.0,2.0,261.0,2017-06-30
936.2,1954.0,6037.0,57728.0,1457.0,2.0,3.0,261.0,2017-06-30
4072.87,1992.0,6037.0,298168.0,1962.0,2.0,3.0,261.0,2017-06-30
1356.85,1951.0,6037.0,68516.0,1335.0,2.0,3.0,261.0,2017-06-30
3932.52,1951.0,6037.0,289177.0,1381.0,2.0,3.0,261.0,2017-06-30
4922.1,1949.0,6037.0,380732.0,1180.0,2.0,3.0,261.0,2017-06-30
1817.13,1949.0,6037.0,116520.0,768.0,1.0,2.0,261.0,2017-06-30
4049.2,1953.0,6037.0,306400.0,1080.0,1.0,3.0,261.0,2017-06-30
2935.28,1953.0,6037.0,179083.0,1053.0,1.0,3.0,261.0,2017-06-30
2530.72,1953.0,6037.0,167627.0,1764.0,2.0,4.0,261.0,2017-06-30
1472.42,1950.0,6037.0,91587.0,1378.0,1.0,3.0,261.0,2017-06-30
2255.01,1951.0,6037.0,170582.0,1104.0,1.0,2.0,261.0,2017-06-30
3697.66,1953.0,6037.0,286477.0,1219.0,1.0,3.0,261.0,2017-06-30
3075.74,1951.0,6037.0,217590.0,1825.0,3.0,4.0,261.0,2017-06-30
939.89,1951.0,6037.0,47403.0,995.0,1.0,3.0,261.0,2017-06-30
2608.46,1951.0,6037.0,188698.0,1255.0,2.0,4.0,261.0,2017-06-30
3199.07,1950.0,6037.0,232061.0,1369.0,2.0,3.0,261.0,2017-06-30
5864.27,1953.0,6037.0,456000.0,1893.0,1.0,3.0,261.0,2017-06-30
2854.58,1955.0,6037.0,204227.0,1354.0,1.0,3.0,261.0,2017-06-30
3406.09,1951.0,6037.0,251125.0,1194.0,2.0,3.0,261.0,2017-06-30
1101.61,1951.0,6037.0,53461.0,1246.0,1.0,4.0,261.0,2017-06-30
1098.96,1953.0,6037.0,64929.0,1078.0,1.0,3.0,261.0,2017-06-30
4027.73,1955.0,6037.0,304584.0,1139.0,1.0,3.0,261.0,2017-06-30
1631.61,1952.0,6037.0,109590.0,1280.0,2.0,3.0,261.0,2017-06-30
3006.41,1953.0,6037.0,216377.0,1141.0,1.0,3.0,261.0,2017-06-30
3054.85,1955.0,6037.0,219081.0,1666.0,2.0,3.0,261.0,2017-06-30
2498.51,1955.0,6037.0,173425.0,1113.0,2.0,3.0,261.0,2017-06-30
962.95,1955.0,6037.0,53168.0,1527.0,2.0,3.0,261.0,2017-06-30
5047.54,1953.0,6037.0,405000.0,1195.0,2.0,2.0,261.0,2017-06-30
1750.99,1934.0,6037.0,113945.0,2246.0,2.0,5.0,261.0,2017-06-30
4843.4,1948.0,6037.0,380000.0,940.0,1.0,3.0,261.0,2017-06-30
2383.75,1952.0,6037.0,175449.0,1285.0,2.0,3.0,261.0,2017-06-30
1387.84,1955.0,6037.0,88752.0,1220.0,1.0,3.0,261.0,2017-06-30
